"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C04477V05260","Field of Study","C03919V04671","Gender","C03433V04141","Years since Graduation","UNIT","VALUE"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","06","6","Euro","1006"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","07","7","Euro","1035"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","08","8","Euro","1106"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","09","9","Euro","1188"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","10","10","Euro","1238"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","11","11","Euro","1329"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","10","Male","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","01","1","Euro","642"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","02","2","Euro","678"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","03","3","Euro","704"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","04","4","Euro","736"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","05","5","Euro","794"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","06","6","Euro","844"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","07","7","Euro","873"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","08","8","Euro","936"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","09","9","Euro","951"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","10","10","Euro","1002"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","11","11","Euro","1043"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","20","Female","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","01","1","Euro","643"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","02","2","Euro","680"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","03","3","Euro","709"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","04","4","Euro","740"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","05","5","Euro","799"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","06","6","Euro","852"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","07","7","Euro","882"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","08","8","Euro","947"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","09","9","Euro","965"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","10","10","Euro","1014"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","11","11","Euro","1059"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","30","Nursing and Midwifery","-","All genders","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","01","1","Euro","1043"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","02","2","Euro","1137"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","03","3","Euro","1191"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","04","4","Euro","1324"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","05","5","Euro","1478"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","06","6","Euro","1733"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","07","7","Euro","1738"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","08","8","Euro","1827"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","09","9","Euro","1968"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","10","10","Euro","2319"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","11","11","Euro","2711"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","10","Male","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","01","1","Euro","1030"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","02","2","Euro","1126"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","03","3","Euro","1142"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","04","4","Euro","1257"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","05","5","Euro","1382"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","06","6","Euro","1512"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","07","7","Euro","1500"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","08","8","Euro","1575"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","09","9","Euro","1605"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","10","10","Euro","1705"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","11","11","Euro","1791"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","20","Female","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","01","1","Euro","1035"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","02","2","Euro","1129"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","03","3","Euro","1166"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","04","4","Euro","1277"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","05","5","Euro","1399"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","06","6","Euro","1602"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","07","7","Euro","1585"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","08","8","Euro","1691"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","09","9","Euro","1744"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","10","10","Euro","1872"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","11","11","Euro","2126"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","202","Medicine","-","All genders","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","01","1","Euro","552"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","02","2","Euro","615"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","03","3","Euro","650"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","04","4","Euro","698"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","05","5","Euro","731"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","06","6","Euro","762"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","07","7","Euro","800"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","08","8","Euro","849"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","09","9","Euro","918"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","10","10","Euro","983"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","11","11","Euro","1013"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","10","Male","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","01","1","Euro","396"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","02","2","Euro","464"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","03","3","Euro","525"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","04","4","Euro","567"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","05","5","Euro","600"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","06","6","Euro","642"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","07","7","Euro","671"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","08","8","Euro","680"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","09","9","Euro","714"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","10","10","Euro","753"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","11","11","Euro","801"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","20","Female","13","13","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","-","All genders","01","1","Euro","413"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","-","All genders","02","2","Euro","484"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","-","All genders","03","3","Euro","539"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","-","All genders","04","4","Euro","581"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","-","All genders","05","5","Euro","615"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","-","All genders","06","6","Euro","654"
"HGO20C01","Median Weekly Earnings of Health Graduates","2012","2012","702","Social Care","-","All genders","07","7","Euro","683"
